round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,174.71737974137068,10725139,17297113895,3163.6581915579736,10725139
1,1,173.04176270216703,10725139,17297075882,3163.6581915579736,10725139
1,2,172.8896251246333,10725139,17297120070,3163.6581915579736,10725139
1,3,175.2649714164436,10725139,17297089931,3163.6581915579736,10725139
2,0,174.55751122906804,10725139,17297097782,3162.495156507939,10725141
2,1,173.17034609615803,10725139,17297097449,3162.495156507939,10725141
2,2,173.12768460065126,10725139,17297125448,3162.495156507939,10725141
2,3,175.5598866790533,10725139,17297115783,3162.495156507939,10725141
3,0,175.19470784813166,10725139,17297109885,3171.5016713403165,10725139
3,1,173.69742673262954,10725139,17297116226,3171.5016713403165,10725139
3,2,173.36104125902057,10725139,17297159525,3171.5016713403165,10725139
3,3,176.03934724628925,10725139,17297152197,3171.5016713403165,10725139
