round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,56.03119333460927,10725139,3097499889,402.2550316937268,10725139
1,1,55.67608727887273,10725139,3097485054,402.2550316937268,10725139
1,2,55.729171466082335,10725139,3097500854,402.2550316937268,10725139
1,3,55.685192067176104,10725139,3097485990,402.2550316937268,10725139
2,0,56.14859303459525,10725139,3097484259,401.65038918703794,10725139
2,1,55.79773289710283,10725139,3097456470,401.65038918703794,10725139
2,2,55.90027741342783,10725139,3097471964,401.65038918703794,10725139
2,3,55.81256993114948,10725139,3097495441,401.65038918703794,10725139
3,0,55.933987591415644,10725139,3097474900,402.0219380222261,10725139
3,1,55.76078554242849,10725139,3097516120,402.0219380222261,10725139
3,2,55.80034876614809,10725139,3097533408,402.0219380222261,10725139
3,3,55.72443589940667,10725139,3097511967,402.0219380222261,10725139
