round,client_id,step,loss,loss_moving_avg,perplexity,supervised_tokens,loss_sum,global_grad_norm,learning_rate,step_time,supervised_tokens_per_second
1,0,0,3.128213882446289,3.128213882446289,22.833160390810285,8,25.025711059570312,4.731880070952672,0.0002,0.8331536687910557,9.60207018185297
1,0,1,2.5533032417297363,2.8407585620880127,12.849478691067043,8,20.42642593383789,4.081720786044562,0.0002,0.6218763664364815,12.864293341524052
1,0,2,2.2291817665100098,2.6368996302286782,9.29225972991428,8,17.833454132080078,3.7731244943019586,0.0002,0.6192528307437897,12.918794396775118
1,0,3,1.8578295707702637,2.4421321153640747,6.4098096247866625,8,14.86263656616211,3.671565218555798,0.0002,0.6225273758172989,12.850840478295469
1,0,4,1.4917144775390625,2.2520485877990724,4.444709344611139,8,11.9337158203125,3.0633480385850467,0.0002,0.613438181579113,13.041248882497653
1,0,5,1.109842300415039,2.061680873235067,3.033879915105238,8,8.878738403320312,2.9492104555060212,0.0002,0.6160842403769493,12.985237205719178
1,0,6,0.9808080196380615,1.9072704655783517,2.6666100449380314,8,7.846464157104492,2.1764077434552203,0.0002,0.610615462064743,13.101535249285526
1,0,7,0.814312219619751,1.7706506848335266,2.2576223898665626,8,6.514497756958008,1.975656422366238,0.0002,0.6029677726328373,13.267707434956739
1,0,8,0.7342996001243591,1.6555005643102858,2.0840218325844306,8,5.874396800994873,1.4138838458324352,0.0002,0.6149452105164528,13.009289060534867
1,0,9,0.7544863820075989,1.5653991460800172,2.126519024383644,8,6.035891056060791,1.3550171542285747,0.0002,0.62832460552454,12.732272347223159
1,0,10,0.704655110836029,1.4871496883305637,2.0231488024841426,8,5.637240886688232,2.28599448062618,0.0002,0.6170810721814632,12.964260873727566
1,0,11,0.6737748980522156,1.419368455807368,1.9616283086275548,8,5.390199184417725,1.2119114960855266,0.0002,0.6204110682010651,12.894676465390413
1,0,12,0.7005895376205444,1.3640777697929969,2.0149402404632966,8,5.6047163009643555,2.5874565258248334,0.0002,0.6227778010070324,12.845673026662144
1,0,13,0.7864222526550293,1.3228166614259993,2.195527315780434,8,6.291378021240234,2.3402466659638255,0.0002,0.608585387468338,13.14523839173875
1,0,14,0.8178629875183105,1.2891530831654867,2.265652931833493,8,6.542903900146484,3.601461344550837,0.0002,0.6004543974995613,13.32324325263326
1,0,15,0.7636052966117859,1.2563063465058804,2.1459992540575668,8,6.108842372894287,3.1305684481737326,0.0002,0.6049882657825947,13.2233969689502
1,0,16,0.7425588965415955,1.2260859082726872,2.1013056645327017,8,5.940471172332764,3.513537241644819,0.0002,0.6134667880833149,13.040640757415412
1,0,17,0.7156761884689331,1.197729812728034,2.045569405159402,8,5.725409507751465,2.056078013222754,0.0002,0.6112671159207821,13.087568088705707
1,0,18,0.7325512170791626,1.1732467287465145,2.0803813475550377,8,5.860409736633301,1.8908209083179048,0.0002,0.6179441623389721,12.946153532253316
1,0,19,0.784367024898529,1.1538027435541154,2.191019640836905,8,6.274936199188232,1.912318156022408,0.0002,0.6121221110224724,13.069287738417119
1,0,20,0.9432694911956787,1.0445555239915847,2.5683649525151733,8,7.54615592956543,3.6243099689915272,0.0002,0.6129726432263851,13.051153405300361
1,0,21,0.6598901748657227,0.9498848706483841,1.934579857241987,8,5.279121398925781,1.1369743461570676,0.0002,0.6296463944017887,12.705544050006988
1,0,22,0.6755827069282532,0.8722049176692963,1.9651777650981481,8,5.404661655426025,1.5074108178347636,0.0002,0.6155716702342033,12.996049667061971
1,0,23,0.6420887112617493,0.8114178746938705,1.9004462200595558,8,5.136709690093994,1.0909518307312402,0.0002,0.6236440092325211,12.827831072802399
1,0,24,0.7939627170562744,0.7765302866697311,2.2121451858368313,8,6.351701736450195,1.7630808297102165,0.0002,0.5994299836456776,13.346012408896769
1,0,25,0.7911356687545776,0.760594955086708,2.2059001761773613,8,6.329085350036621,1.9180140118385989,0.0002,0.5978771895170212,13.380674393118397
1,0,26,0.602007269859314,0.7416549175977707,1.8257799577747822,8,4.816058158874512,1.1498471860223873,0.0002,0.6169352903962135,12.967324328070406
1,0,27,0.6984914541244507,0.7358638793230057,2.0107171593367235,8,5.5879316329956055,1.7659851960010706,0.0002,0.6209588684141636,12.88330098325322
1,0,28,0.732146680355072,0.7357562333345413,2.0795399271040496,8,5.857173442840576,0.8657470856150636,0.0002,0.6219418905675411,12.862938035416386
