round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,18.690280796959996,10725139,8519700800,100.2009310964495,10725139
1,1,17.06565466709435,10725139,8519700800,100.2009310964495,10725139
1,2,16.385149924084544,10725139,8519700800,100.2009310964495,10725139
1,3,15.960927059873939,10725139,8519700800,100.2009310964495,10725139
2,0,21.12004085816443,10725139,8519700800,99.81960752047598,10725141
2,1,19.0492054913193,10725139,8519700800,99.81960752047598,10725141
2,2,19.05628832988441,10725139,8519700800,99.81960752047598,10725141
2,3,17.171270225197077,10725139,8519700800,99.81960752047598,10725141
3,0,19.767110476270318,10725139,8519700800,95.88188377767801,10725139
3,1,17.480026749894023,10725139,8519700800,95.88188377767801,10725139
3,2,16.891761092469096,10725139,8519700800,95.88188377767801,10725139
3,3,15.584374446421862,10725139,8519700800,95.88188377767801,10725139
