round,client_id,step,loss,loss_moving_avg,perplexity,supervised_tokens,loss_sum,global_grad_norm,learning_rate,step_time,supervised_tokens_per_second
1,0,0,2.7853097915649414,2.7853097915649414,16.204837221129594,8,22.28247833251953,3.5389896073093827,0.0002,0.8563780412077904,9.341668766654996
1,0,1,2.5775270462036133,2.6814184188842773,13.164542567053758,8,20.620216369628906,3.0922029604551917,0.0002,0.615190114825964,13.004110123361107
1,0,2,2.0700087547302246,2.4776151974995932,7.924892497841663,8,16.560070037841797,3.6459123514781324,0.0002,0.6242006942629814,12.816390743438564
1,0,3,1.7496999502182007,2.295636385679245,5.7528762677456164,8,13.997599601745605,4.016130716441153,0.0002,0.6133181154727936,13.04380190014928
1,0,4,1.5233124494552612,2.141171598434448,4.587395571680705,8,12.18649959564209,3.7258973952746355,0.0002,0.6135096400976181,13.039729903391716
1,0,5,1.113141655921936,1.9698332746823628,3.0439062947104025,8,8.905133247375488,3.0224727019673607,0.0002,0.61914037540555,12.92114085559326
1,0,6,1.0130798816680908,1.833154218537467,2.7540701765640163,8,8.104639053344727,2.2134206575326463,0.0002,0.618473257869482,12.93507827251645
1,0,7,0.786152184009552,1.7022789642214775,2.194934452752614,8,6.289217472076416,1.9756393508003667,0.0002,0.6153651773929596,13.000410640544523
1,0,8,0.7608660459518433,1.5976775288581848,2.1401288680846786,8,6.086928367614746,1.284508745563443,0.0002,0.6203465573489666,12.896017403864983
1,0,9,0.7247806191444397,1.5103878378868103,2.0642781871732883,8,5.798244953155518,1.2833480436022489,0.0002,0.6487701758742332,12.331023061008946
1,0,10,0.7795425653457642,1.443947358564897,2.180474612684589,8,6.236340522766113,2.649886971034299,0.0002,0.6211913637816906,12.878479107142727
1,0,11,0.650607705116272,1.3778357207775116,1.9167052667576667,8,5.204861640930176,2.2757071760464505,0.0002,0.619107224047184,12.921832744420207
1,0,12,0.6717652082443237,1.3235226044288049,1.9576900029207733,8,5.37412166595459,1.62966479554082,0.0002,0.6039151437580585,13.246894174928942
