round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,300,0.7322843251625697,0.7322843251625697,0.4960784912109375,2.7853097915649414,0.752042829990387,0.6958264410495758,2.079826184677482,2400,0.6292976193750898,188.96814242377877
1,1,300,0.7342928224802017,0.7342928224802017,0.5757476091384888,2.861363410949707,0.6620257496833801,0.6927643805742264,2.084007707873899,2400,0.6336747565244635,190.28122491762042
1,2,300,0.7340783543388049,0.7340783543388049,0.4929831922054291,2.8241982460021973,0.6504743099212646,0.693379458785057,2.0835608025393264,2400,0.6343294456973672,190.47492572292686
1,3,300,0.7345961759487788,0.7345961759487788,0.5888084769248962,2.7967958450317383,0.6551744937896729,0.7019072949886322,2.0846399947389824,2400,0.6330616756901145,190.09516489878297
2,0,300,0.702177172700564,0.702177172700564,0.5361608862876892,1.0851736068725586,0.6625271439552307,0.6972124308347702,2.018141771031842,2400,0.6270359902332227,188.28590296208858
2,1,300,0.7005520558357239,0.7005520558357239,0.5208436250686646,0.8509863615036011,0.6724166870117188,0.7086454331874847,2.0148647183221384,2400,0.6344766593103608,190.52402485907078
2,2,300,0.698928845524788,0.698928845524788,0.5278245806694031,0.8524374961853027,0.7190534472465515,0.6997186213731765,2.0115968220951665,2400,0.6327173381795486,189.99327064305544
2,3,300,0.7013471700747808,0.7013471700747808,0.5624428987503052,0.9050929546356201,0.7346801161766052,0.6896908551454544,2.0164674030237277,2400,0.6343862425660094,190.4967757128179
3,0,300,0.7015043717622756,0.7015043717622756,0.5126066207885742,0.9583775997161865,0.7283288240432739,0.6902686566114425,2.0167844200194116,2400,0.627253009552757,188.34470041841269
3,1,300,0.6973733103275299,0.6973733103275299,0.5547764897346497,0.8658149242401123,0.6969026327133179,0.6810705155134201,2.008470144894389,2400,0.6334354696050286,190.20124846696854
3,2,300,0.6979600862661998,0.6979600862661998,0.5518243312835693,0.9134620428085327,0.643317461013794,0.7033220142126083,2.0096490126807516,2400,0.6333785752579569,190.18701561167836
3,3,300,0.6992440442244212,0.6992440442244212,0.583835244178772,1.163703441619873,0.7081019878387451,0.68904629945755,2.0122309747344707,2400,0.633270613104105,190.15322704985738
