round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,31.282872058451176,10725139,1773024947,265.1936879530549,10725139
1,1,31.03756331279874,10725139,1773021881,265.1936879530549,10725139
1,2,31.062038026750088,10725139,1772996197,265.1936879530549,10725139
1,3,31.14071200415492,10725139,1773026323,265.1936879530549,10725139
2,0,31.105772621929646,10725139,1773023421,265.19469499215484,10725139
2,1,30.81249311566353,10725139,1773021736,265.19469499215484,10725139
2,2,30.832300536334515,10725139,1773022639,265.19469499215484,10725139
2,3,30.825708858668804,10725139,1773019633,265.19469499215484,10725139
3,0,31.193506371229887,10725139,1773005151,265.46182354167104,10725139
3,1,30.96623134240508,10725139,1773025219,265.46182354167104,10725139
3,2,30.862173080444336,10725139,1772992522,265.46182354167104,10725139
3,3,30.95766967907548,10725139,1773054221,265.46182354167104,10725139
