round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,2.804852345958352,16871333,134030464,175.11216551065445,16871331
1,1,0.37424266524612904,16871331,134030464,175.11216551065445,16871331
1,2,0.21088130585849285,16871331,134030464,175.11216551065445,16871331
1,3,0.17747378908097744,16871331,134030464,175.11216551065445,16871331
2,0,4.108350249007344,16871333,134030464,198.17494862899184,16871331
2,1,0.7112159691751003,16871333,134030464,198.17494862899184,16871331
2,2,0.6486103888601065,16871331,134030464,198.17494862899184,16871331
2,3,0.321929007768631,16871333,134030464,198.17494862899184,16871331
3,0,2.2523795291781425,16871331,134030464,192.5478780604899,16871331
3,1,0.161684088408947,16871331,134030464,192.5478780604899,16871331
3,2,0.06284748017787933,16871333,134030464,192.5478780604899,16871331
3,3,0.16423900052905083,16871333,134030464,192.5478780604899,16871331
