round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,500,0.6914007016089745,0.6914007016089745,0.0023241613525897264,3.711212396621704,0.20452174544334412,0.5817211043089628,1.9965100905118627,1000,0.33000518818199637,165.24527758173645
1,1,500,0.6442749734017998,0.6442749734017998,0.009727041237056255,3.7444515228271484,0.753090500831604,0.6880735464394092,1.904605638812801,1000,0.32597428019344804,163.23117198981345
1,2,500,0.6426173725044355,0.6426173725044355,0.004357316065579653,3.311678409576416,0.21530449390411377,0.4822549907490611,1.9014511779376455,1000,0.3309583762437105,165.74578557908535
1,3,500,0.6678919507879764,0.6678919507879764,0.004314201883971691,3.28849458694458,0.1683279424905777,0.5674707651138305,1.9501220313322374,1000,0.3310582563132048,165.79590403288603
2,0,500,0.5544563060309738,0.5544563060309738,0.01105621736496687,2.92706298828125,0.24006497859954834,0.3777453865855932,1.740994159381206,1000,0.3307475910931826,165.638035742566
2,1,500,0.5315899954400957,0.5315899954400957,0.011513195931911469,2.5488650798797607,0.9844878911972046,0.5256790384184569,1.7016357519039889,1000,0.33389202430471776,167.22259310260415
2,2,500,0.559110386479646,0.559110386479646,0.022876456379890442,5.402091979980469,0.18988405168056488,0.5921859953552484,1.7491157709165452,1000,0.3320838022083044,166.31867108494043
2,3,500,0.5184028292130679,0.5184028292130679,0.011520418338477612,3.0171055793762207,0.7384517192840576,0.44234424624592067,1.6793433085202676,1000,0.3293065816387534,164.91450484842062
3,0,500,0.4620665287040174,0.4620665287040174,0.008496815338730812,2.697972297668457,0.42758622765541077,0.44880112931132315,1.5873509041112832,1000,0.3330285019725561,166.79127415269613
3,1,500,0.5107012047600001,0.5107012047600001,0.004229602869600058,2.198767900466919,0.46276411414146423,0.6964124798774719,1.6664593145562216,1000,0.3319076232239604,166.22327899187803
3,2,500,0.4835179958269,0.4835179958269,0.0024672220461070538,2.2853803634643555,0.2491777241230011,0.3201681265607476,1.6217697574398153,1000,0.32788305247575045,164.20114558376372
3,3,500,0.4711458892235532,0.4711458892235532,0.006603421177715063,2.5314910411834717,0.3383505940437317,0.5128811670467257,1.60182866016834,1000,0.3338147411085665,167.18383997492492
